Timestamp,Temperature,Humidity
1514935200,9.2,100.0
1514935800,9.3,100.0
1514936400,9.3,100.0
1514937000,9.4,100.0
1514937600,9.5,100.0
1514938200,9.6,100.0
1514938800,9.6,100.0
1514939400,9.7,100.0
1514940000,9.8,100.0
1514940600,9.9,100.0
1514941200,10.0,100.0
1514941800,10.1,100.0
1514942400,10.2,100.0
1514943000,10.3,100.0
1514943600,10.3,100.0
1514944200,10.4,100.0
1514944800,10.5,100.0
1514945400,10.5,100.0
1514946000,10.6,100.0
1514946600,10.7,100.0
1514947200,10.9,100.0
1514947800,11.0,100.0
1514948400,11.1,100.0
1514949000,10.6,99.0
1514949600,9.6,100.0
1514950200,9.2,100.0
1514950800,9.0,100.0
1514951400,8.8,100.0
1514952000,8.7,100.0
1514952600,8.6,100.0
1514953200,8.6,100.0
1514953800,8.6,100.0
1514954400,8.6,100.0
1514955000,8.4,100.0
1514955600,7.7,100.0
1514956200,7.2,100.0
1514956800,6.9,100.0
1514957400,6.8,100.0
1514958000,6.6,100.0
1514958600,6.5,100.0
1514959200,6.5,100.0
1514959800,6.5,100.0
1514960400,6.5,100.0
1514961000,6.6,100.0
1514961600,6.7,100.0
1514962200,6.2,100.0
1514962800,5.7,100.0
1514963400,5.6,100.0
1514964000,5.5,100.0
1514964600,5.5,100.0
1514965200,5.5,100.0
1514965800,5.7,100.0
1514966400,5.8,100.0
1514967000,5.9,100.0
1514967600,6.1,100.0
1514968200,6.1,100.0
1514968800,5.9,100.0
1514969400,5.5,100.0
1514970000,5.3,100.0
1514970600,5.3,100.0
1514971200,5.5,100.0
1514971800,5.7,100.0
1514972400,5.9,100.0
1514973000,6.0,100.0
1514973600,6.2,100.0
1514974200,6.4,100.0
1514974800,6.6,100.0
1514975400,6.8,100.0
1514976000,7.0,100.0
1514976600,7.1,100.0
1514977200,7.3,100.0
1514977800,7.5,100.0
1514978400,7.4,100.0
1514979000,7.4,100.0
1514979600,7.4,100.0
1514980200,7.2,100.0
1514980800,7.4,100.0
1514981400,7.6,100.0
1514982000,7.9,100.0
1514982600,8.0,99.0
1514983200,8.2,98.0
1514983800,8.3,97.0
1514984400,8.4,96.0
1514985000,8.5,94.0
1514985600,8.6,90.0
1514986200,8.6,91.0
1514986800,8.8,89.0
1514987400,8.9,90.0
1514988000,9.0,88.0
1514988600,9.0,91.0
1514989200,8.9,92.0
1514989800,8.9,93.0
1514990400,8.8,91.0
1514991000,8.8,89.0
1514991600,8.8,86.0
1514992200,8.7,86.0
1514992800,8.6,87.0
1514993400,8.4,84.0
1514994000,8.2,83.0
1514994600,8.0,85.0
1514995200,7.9,85.0
1514995800,7.8,85.0
1514996400,7.7,86.0
1514997000,7.6,87.0
1514997600,7.5,87.0
1514998200,7.4,88.0
1514998800,7.4,88.0
1514999400,7.5,88.0
1515000000,7.5,87.0
1515000600,7.4,87.0
1515001200,7.3,87.0
1515001800,7.4,88.0
1515002400,7.4,87.0
1515003000,7.4,87.0
1515003600,7.3,88.0
1515004200,7.3,87.0
1515004800,7.3,87.0
1515005400,7.3,88.0
1515006000,7.3,88.0
1515006600,7.2,88.0
1515007200,7.1,88.0
1515007800,7.1,88.0
1515008400,7.0,88.0
1515009000,6.9,87.0
1515009600,6.8,88.0
1515010200,6.7,88.0
1515010800,6.7,88.0
1515011400,6.6,87.0
1515012000,6.6,88.0
1515012600,6.5,89.0
1515013200,6.5,90.0
1515013800,6.4,91.0
1515014400,6.3,92.0
1515015000,6.3,92.0
1515015600,6.4,93.0
1515016200,6.5,93.0
1515016800,6.5,94.0
1515017400,6.5,95.0
1515018000,6.4,95.0
1515018600,6.3,95.0
1515019200,6.1,95.0
1515019800,6.1,95.0
1515020400,6.1,95.0
1515021000,6.1,96.0
1515021600,6.0,97.0
1515022200,5.9,97.0
1515022800,5.9,98.0
1515023400,5.9,98.0
1515024000,6.0,98.0
1515024600,6.0,98.0
1515025200,6.0,98.0
1515025800,6.1,97.0
1515026400,6.2,96.0
1515027000,6.3,95.0
1515027600,6.3,95.0
1515028200,6.3,95.0
1515028800,6.3,96.0
1515029400,6.3,96.0
1515030000,6.2,97.0
1515030600,6.3,97.0
1515031200,6.3,97.0
1515031800,6.3,98.0
1515032400,6.3,98.0
1515033000,6.4,98.0
1515033600,6.5,98.0
1515034200,6.5,98.0
1515034800,6.5,98.0
1515035400,6.6,98.0
1515036000,6.6,98.0
1515036600,6.7,98.0
1515037200,6.7,98.0
1515037800,6.7,98.0
1515038400,6.7,98.0
1515039000,6.8,98.0
1515039600,6.8,98.0
1515040200,6.8,98.0
1515040800,6.8,99.0
1515041400,6.8,99.0
1515042000,6.8,99.0
1515042600,6.8,100.0
1515043200,6.8,100.0
1515043800,6.8,100.0
1515044400,6.8,100.0
1515045000,6.9,100.0
1515045600,7.0,100.0
1515046200,7.0,100.0
1515046800,7.0,100.0
1515047400,7.1,100.0
1515048000,7.1,100.0
1515048600,7.1,100.0
1515049200,7.2,100.0
1515049800,7.2,100.0
1515050400,7.3,100.0
1515051000,7.3,100.0
1515051600,7.4,100.0
1515052200,7.5,100.0
1515052800,7.5,100.0
1515053400,7.6,100.0
1515054000,7.6,100.0
1515054600,7.8,100.0
1515055200,7.9,100.0
1515055800,8.0,100.0
1515056400,8.2,100.0
1515057000,8.5,100.0
1515057600,8.8,100.0
1515058200,9.1,100.0
1515058800,9.4,100.0
1515059400,9.6,100.0
1515060000,9.9,100.0
1515060600,10.1,100.0
1515061200,10.3,100.0
1515061800,10.4,100.0
1515062400,10.6,100.0
1515063000,10.8,100.0
1515063600,10.9,100.0
1515064200,11.0,100.0
1515064800,11.1,100.0
1515065400,11.2,100.0
1515066000,11.2,100.0
1515066600,11.3,100.0
1515067200,11.3,100.0
1515067800,11.4,100.0
1515068400,11.5,100.0
1515069000,11.5,100.0
1515069600,11.4,100.0
1515070200,11.4,100.0
1515070800,11.5,100.0
1515071400,11.5,100.0
1515072000,11.5,100.0
1515072600,11.6,100.0
1515073200,11.6,100.0
1515073800,11.6,100.0
1515074400,11.6,100.0
1515075000,11.6,100.0
1515075600,11.6,100.0
1515076200,11.6,100.0
1515076800,11.6,100.0
1515077400,11.6,100.0
1515078000,11.5,100.0
1515078600,11.4,100.0
1515079200,11.3,100.0
1515079800,11.2,100.0
1515080400,11.0,100.0
1515081000,10.9,100.0
1515081600,10.7,100.0
1515082200,10.5,100.0
1515082800,10.4,100.0
1515083400,10.2,100.0
1515084000,10.2,100.0
1515084600,10.1,100.0
1515085200,10.0,100.0
1515085800,9.8,100.0
1515086400,9.6,99.0
1515087000,9.4,98.0
1515087600,9.3,97.0
1515088200,9.1,96.0
1515088800,8.9,97.0
1515089400,8.7,98.0
1515090000,8.5,98.0
1515090600,8.3,99.0
1515091200,8.2,99.0
1515091800,8.2,99.0
1515092400,8.1,99.0
1515093000,8.1,100.0
1515093600,8.0,100.0
1515094200,7.9,99.0
1515094800,7.8,100.0
1515095400,7.8,100.0
1515096000,7.7,100.0
1515096600,7.7,100.0
1515097200,7.6,100.0
1515097800,7.3,100.0
1515098400,7.1,100.0
1515099000,7.0,100.0
1515099600,6.7,100.0
1515100200,6.6,100.0
1515100800,6.5,100.0
1515101400,6.3,100.0
1515102000,6.3,100.0
1515102600,6.2,100.0
1515103200,6.2,100.0
1515103800,6.1,100.0
1515104400,6.1,100.0
1515105000,6.1,100.0
1515105600,6.2,100.0
1515106200,6.3,100.0
1515106800,6.4,100.0
1515107400,6.5,100.0
1515108000,6.6,100.0
1515108600,6.7,100.0
1515109200,6.9,100.0
1515109800,7.0,100.0
1515110400,7.1,100.0
1515111000,7.1,100.0
1515111600,7.2,100.0
1515112200,7.4,100.0
1515112800,7.5,100.0
1515113400,7.6,100.0
1515114000,7.8,100.0
1515114600,7.9,100.0
1515115200,8.0,100.0
1515115800,8.2,100.0
1515116400,8.3,100.0
1515117000,8.4,100.0
1515117600,8.5,100.0
1515118200,8.6,100.0
1515118800,8.6,100.0
1515119400,8.6,100.0
1515120000,8.6,100.0
1515120600,8.6,100.0
1515121200,8.6,100.0
1515121800,8.6,100.0
1515122400,8.6,100.0
1515123000,8.6,100.0
1515123600,8.5,100.0
1515124200,8.5,100.0
1515124800,8.4,100.0
1515125400,8.3,100.0
1515126000,8.2,100.0
1515126600,8.1,100.0
1515127200,7.9,100.0
1515127800,7.7,100.0
1515128400,7.6,100.0
1515129000,7.4,100.0
1515129600,7.3,100.0
1515130200,7.2,100.0
1515130800,7.1,100.0
1515131400,7.1,100.0
1515132000,7.1,100.0
1515132600,7.1,100.0
1515133200,7.1,100.0
1515133800,7.1,100.0
1515134400,7.1,100.0
1515135000,7.1,100.0
1515135600,7.1,100.0
1515136200,7.1,100.0
1515136800,7.1,100.0
1515137400,7.1,100.0
1515138000,7.1,100.0
1515138600,7.1,100.0
1515139200,7.1,100.0
1515139800,7.1,100.0
1515140400,7.1,100.0
1515141000,7.1,100.0
1515141600,7.1,100.0
1515142200,7.1,100.0
1515142800,7.1,100.0
1515143400,7.1,100.0
1515144000,7.2,100.0
1515144600,7.2,100.0
1515145200,7.3,100.0
1515145800,7.3,100.0
1515146400,7.4,100.0
1515147000,7.5,100.0
1515147600,7.6,100.0
1515148200,7.7,100.0
1515148800,7.8,100.0
1515149400,7.9,100.0
1515150000,8.1,100.0
1515150600,8.2,100.0
1515151200,8.3,100.0
1515151800,8.5,100.0
1515152400,8.6,100.0
1515153000,8.6,100.0
1515153600,8.7,100.0
1515154200,8.8,100.0
1515154800,8.9,100.0
1515155400,9.1,100.0
1515156000,9.2,100.0
1515156600,9.2,100.0
1515157200,9.3,100.0
1515157800,9.4,100.0
1515158400,9.4,100.0
1515159000,9.5,100.0
1515159600,9.4,100.0
1515160200,9.3,100.0
1515160800,9.3,100.0
1515161400,9.4,99.0
1515162000,9.4,98.0
1515162600,9.3,97.0
1515163200,9.3,97.0
1515163800,9.3,96.0
1515164400,9.2,94.0
1515165000,8.2,92.0
1515165600,7.3,94.0
1515166200,7.0,96.0
1515166800,6.8,97.0
1515167400,6.7,98.0
1515168000,6.6,99.0
1515168600,6.4,99.0
1515169200,6.2,100.0
1515169800,6.0,100.0
1515170400,5.9,100.0
1515171000,5.8,100.0
1515171600,5.7,100.0
1515172200,5.6,100.0
1515172800,5.5,100.0
1515173400,5.5,100.0
1515174000,5.4,100.0
1515174600,5.3,100.0
1515175200,5.2,100.0
1515175800,5.1,100.0
1515176400,5.0,100.0
1515177000,4.9,100.0
1515177600,4.8,100.0
1515178200,4.8,100.0
1515178800,4.7,100.0
1515179400,4.8,100.0
1515180000,4.8,100.0
1515180600,4.7,100.0
1515181200,4.7,100.0
1515181800,4.7,100.0
1515182400,4.6,100.0
1515183000,4.6,100.0
1515183600,4.5,100.0
1515184200,4.4,100.0
1515184800,4.3,100.0
1515185400,4.2,100.0
1515186000,4.1,100.0
1515186600,4.1,100.0
1515187200,4.0,100.0
1515187800,4.0,100.0
1515188400,3.9,100.0
1515189000,3.8,100.0
1515189600,3.7,100.0
1515190200,3.7,100.0
1515190800,3.6,100.0
1515191400,3.6,100.0
1515192000,3.5,100.0
1515192600,3.5,100.0
1515193200,3.5,100.0
1515193800,3.6,100.0
1515194400,3.6,100.0
1515195000,3.6,100.0
1515195600,3.5,100.0
1515196200,3.5,100.0
1515196800,3.5,100.0
1515197400,3.5,100.0
1515198000,3.5,100.0
1515198600,3.5,100.0
1515199200,3.4,100.0
1515199800,3.4,100.0
1515200400,3.4,100.0
1515201000,3.4,100.0
1515201600,3.4,100.0
1515202200,3.3,100.0
1515202800,3.3,100.0
1515203400,3.4,100.0
1515204000,3.4,100.0
1515204600,3.4,100.0
1515205200,3.4,100.0
1515205800,3.4,100.0
1515206400,3.4,100.0
1515207000,3.4,100.0
1515207600,3.6,100.0
1515208200,3.8,100.0
1515208800,3.9,100.0
1515209400,3.9,100.0
1515210000,4.0,100.0
1515210600,4.1,100.0
1515211200,4.2,100.0
1515211800,4.4,100.0
1515212400,4.5,100.0
1515213000,4.7,100.0
1515213600,4.8,100.0
1515214200,4.8,100.0
1515214800,4.8,100.0
1515215400,4.8,100.0
1515216000,4.9,100.0
1515216600,4.9,100.0
1515217200,4.9,100.0
1515217800,5.1,100.0
1515218400,5.2,100.0
1515219000,5.2,100.0
1515219600,5.3,100.0
1515220200,5.4,100.0
1515220800,5.4,100.0
1515221400,5.3,100.0
1515222000,5.3,100.0
1515222600,5.4,100.0
1515223200,5.5,100.0
1515223800,5.5,100.0
1515224400,5.5,100.0
1515225000,5.6,100.0
1515225600,5.6,100.0
1515226200,5.6,100.0
1515226800,5.6,100.0
1515227400,5.7,100.0
1515228000,5.8,100.0
1515228600,5.8,100.0
1515229200,5.9,100.0
1515229800,6.0,100.0
1515230400,6.1,100.0
1515231000,6.2,100.0
1515231600,6.2,100.0
1515232200,6.3,100.0
1515232800,6.4,100.0
1515233400,6.5,100.0
1515234000,6.7,100.0
1515234600,6.7,100.0
1515235200,6.7,100.0
1515235800,6.8,99.0
1515236400,6.8,99.0
1515237000,6.9,98.0
1515237600,7.0,98.0
1515238200,7.0,98.0
1515238800,7.1,98.0
1515239400,7.1,97.0
1515240000,7.1,97.0
1515240600,7.2,97.0
1515241200,7.2,96.0
1515241800,7.2,95.0
1515242400,7.2,95.0
1515243000,7.2,96.0
1515243600,7.2,95.0
1515244200,7.2,95.0
1515244800,7.2,95.0
1515245400,7.3,95.0
1515246000,7.2,95.0
1515246600,7.2,95.0
1515247200,7.2,95.0
1515247800,7.2,95.0
1515248400,7.2,95.0
1515249000,7.2,95.0
1515249600,7.2,95.0
1515250200,7.1,95.0
1515250800,7.1,95.0
1515251400,7.1,95.0
1515252000,7.1,95.0
1515252600,7.0,95.0
1515253200,6.9,96.0
1515253800,6.8,96.0
1515254400,6.7,97.0
1515255000,6.7,97.0
1515255600,6.6,97.0
1515256200,6.6,97.0
1515256800,6.6,97.0
1515257400,6.5,97.0
1515258000,6.5,97.0
1515258600,6.5,97.0
1515259200,6.4,97.0
1515259800,6.3,97.0
1515260400,6.3,97.0
1515261000,6.3,98.0
1515261600,6.2,98.0
1515262200,6.2,98.0
1515262800,6.2,98.0
1515263400,6.1,98.0
1515264000,6.1,98.0
1515264600,6.0,98.0
1515265200,6.0,98.0
1515265800,6.0,99.0
1515266400,5.9,99.0
1515267000,6.0,99.0
1515267600,6.0,99.0
1515268200,6.0,99.0
1515268800,6.0,98.0
1515269400,6.0,98.0
1515270000,6.0,98.0
1515270600,6.0,98.0
1515271200,5.9,98.0
1515271800,5.9,98.0
1515272400,6.0,98.0
1515273000,6.0,98.0
1515273600,6.0,98.0
1515274200,6.0,98.0
1515274800,6.0,98.0
1515275400,5.9,98.0
1515276000,5.8,98.0
1515276600,5.8,98.0
1515277200,5.9,99.0
1515277800,5.9,99.0
1515278400,6.0,98.0
1515279000,6.0,98.0
1515279600,6.0,98.0
1515280200,6.0,97.0
1515280800,6.0,97.0
1515281400,5.9,97.0
1515282000,5.9,97.0
1515282600,5.8,97.0
1515283200,5.8,96.0
1515283800,5.8,96.0
1515284400,5.7,96.0
1515285000,5.7,95.0
1515285600,5.7,95.0
1515286200,5.7,95.0
1515286800,5.6,95.0
1515287400,5.6,94.0
1515288000,5.6,94.0
1515288600,5.6,94.0
1515289200,5.6,94.0
1515289800,5.6,94.0
1515290400,5.6,94.0
1515291000,5.6,94.0
1515291600,5.5,94.0
1515292200,5.5,94.0
1515292800,5.5,94.0
1515293400,5.5,94.0
1515294000,5.5,93.0
1515294600,5.5,93.0
1515295200,5.5,93.0
1515295800,5.5,93.0
1515296400,5.4,93.0
1515297000,5.3,93.0
1515297600,5.3,92.0
1515298200,5.3,92.0
1515298800,5.3,92.0
1515299400,5.3,92.0
1515300000,5.3,92.0
1515300600,5.2,92.0
1515301200,5.2,92.0
1515301800,5.2,93.0
1515302400,5.2,93.0
1515303000,5.2,93.0
1515303600,5.1,93.0
1515304200,5.1,93.0
1515304800,5.1,93.0
1515305400,5.0,93.0
1515306000,4.9,93.0
1515306600,4.8,92.0
1515307200,4.7,93.0
1515307800,4.5,92.0
1515308400,4.4,93.0
1515309000,4.3,93.0
1515309600,4.2,93.0
1515310200,4.1,93.0
1515310800,4.1,93.0
1515311400,4.1,93.0
1515312000,4.1,93.0
1515312600,4.0,93.0
1515313200,4.0,93.0
1515313800,4.0,93.0
1515314400,4.0,93.0
1515315000,4.0,93.0
1515315600,4.0,93.0
1515316200,4.0,93.0
1515316800,4.0,93.0
1515317400,4.1,93.0
1515318000,4.1,93.0
1515318600,4.1,93.0
1515319200,4.2,92.0
1515319800,4.2,91.0
1515320400,4.3,91.0
1515321000,4.3,90.0
1515321600,4.4,90.0
1515322200,4.5,89.0
1515322800,4.5,89.0
1515323400,4.4,89.0
1515324000,4.5,89.0
1515324600,4.5,89.0
1515325200,4.5,89.0
1515325800,4.6,89.0
1515326400,4.6,88.0
1515327000,4.6,88.0
1515327600,4.6,88.0
1515328200,4.6,89.0
1515328800,4.6,88.0
1515329400,4.6,88.0
1515330000,4.6,88.0
1515330600,4.6,88.0
1515331200,4.6,87.0
1515331800,4.6,87.0
1515332400,4.6,88.0
1515333000,4.6,88.0
1515333600,4.6,89.0
1515334200,4.6,89.0
1515334800,4.6,89.0
1515335400,4.6,88.0
1515336000,4.6,88.0
1515336600,4.6,88.0
1515337200,4.6,88.0
1515337800,4.6,88.0
1515338400,4.5,88.0
1515339000,4.5,88.0
1515339600,4.4,88.0
1515340200,4.3,88.0
1515340800,4.3,88.0
1515341400,4.2,88.0
1515342000,4.1,89.0
1515342600,4.1,89.0
1515343200,4.1,89.0
1515343800,4.0,89.0
1515344400,3.9,89.0
1515345000,3.8,89.0
1515345600,3.7,89.0
1515346200,3.7,89.0
1515346800,3.7,89.0
1515347400,3.8,89.0
1515348000,3.9,89.0
1515348600,3.9,89.0
1515349200,3.9,89.0
1515349800,3.9,89.0
1515350400,3.9,89.0
1515351000,3.8,89.0
1515351600,3.8,89.0
1515352200,3.8,89.0
1515352800,3.7,89.0
1515353400,3.7,89.0
1515354000,3.6,89.0
1515354600,3.6,89.0
1515355200,3.6,89.0
1515355800,3.6,89.0
1515356400,3.5,89.0
1515357000,3.5,89.0
1515357600,3.4,89.0
1515358200,3.4,88.0
1515358800,3.3,89.0
1515359400,3.2,89.0
1515360000,3.2,89.0
1515360600,3.2,89.0
1515361200,3.2,89.0
1515361800,3.2,89.0
1515362400,3.2,89.0
1515363000,3.2,89.0
1515363600,3.2,89.0
1515364200,3.2,89.0
1515364800,3.2,90.0
1515365400,3.2,90.0
1515366000,3.2,90.0
1515366600,3.2,90.0
1515367200,3.2,90.0
1515367800,3.2,89.0
1515368400,3.2,90.0
1515369000,3.2,90.0
1515369600,3.2,90.0
1515370200,3.2,90.0
1515370800,3.2,90.0
1515371400,3.2,90.0
1515372000,3.2,90.0
1515372600,3.2,90.0
1515373200,3.2,90.0
1515373800,3.2,90.0
1515374400,3.2,90.0
1515375000,3.2,90.0
1515375600,3.2,90.0
1515376200,3.2,90.0
1515376800,3.1,90.0
1515377400,3.1,90.0
1515378000,3.2,90.0
1515378600,3.1,90.0
1515379200,3.1,90.0
1515379800,3.1,90.0
1515380400,3.1,91.0
1515381000,3.1,91.0
1515381600,3.1,91.0
1515382200,3.1,91.0
1515382800,3.1,91.0
1515383400,3.1,91.0
1515384000,3.1,91.0
1515384600,3.1,91.0
1515385200,3.1,91.0
1515385800,3.1,91.0
1515386400,3.1,91.0
1515387000,3.1,91.0
1515387600,3.1,91.0
1515388200,3.1,91.0
1515388800,3.1,91.0
1515389400,3.1,91.0
1515390000,3.1,91.0
1515390600,3.1,91.0
1515391200,3.1,91.0
1515391800,3.1,91.0
1515392400,3.1,92.0
1515393000,3.1,92.0
1515393600,3.1,92.0
1515394200,3.1,92.0
1515394800,3.1,92.0
1515395400,3.2,92.0
1515396000,3.2,92.0
1515396600,3.2,92.0
1515397200,3.2,93.0
1515397800,3.2,93.0
1515398400,3.2,93.0
1515399000,3.3,93.0
1515399600,3.4,93.0
1515400200,3.4,93.0
1515400800,3.4,93.0
1515401400,3.4,93.0
1515402000,3.5,93.0
1515402600,3.5,93.0
1515403200,3.5,92.0
1515403800,3.6,92.0
1515404400,3.6,92.0
1515405000,3.6,92.0
